评论,品质,味道,价格,分量,外观,物流,客服,粗粒度
这个红心柚还可以，不是很甜，但是也不酸，水分挺足的，大小也还可以的啦，最后这个放了好长时间了也忘了吃，然后坏掉了，可惜了。,2,2,2,2,2,2,2,1
红心柚已收到了，包装很好，店家发货很快，物流也很快。红心柚质量很好，水汁很多，酸甜可口，皮薄汁多，值得信赖和购买。,2,2,2,2,1,1,1,1
蜜柚早巳收到了忘记了晒单，三只蜜柚吃了二个才想起来要晒单啦。和平琯溪红心柚子红肉蜜柚是有名的品牌，皮薄肉厚籽少，吃起来水份足甜度适中，很是喜欢，京东搞活动物廉价美很合算，下次还要购买。,2,1,2,2,2,2,2,1
红心柚很好吃，一共收到了个，每个都套了保护膜。有的个头特别大，皮稍微有点厚，剥开一个尝了，水分很足，口感纯甜，味道不错，榨汁吃也可以，店家还赠送了酸梅粉。,2,1,2,1,2,2,1,1
柚子已收到。包装完好无损。柚子质量很好。大小均匀，皮薄肉厚。味道不错。大人小孩都爱吃。吃完还会继续回购的。谢谢快递小哥。,1,1,2,1,1,2,2,1
quot爆汁红心柚是我吃过的最好吃的水果之一。它的口感清新，每一口都充满了果汁，让我感到非常满足。而且，它非常健康，富含维生素c和其他营养物质，是我保持健康生活的一部分。quot我非常喜欢爆汁红心柚的味道和口感。它非常新鲜、甜美，每一口都让我感到愉悦。而且，它非常方便食用，让我在忙碌的生活中也能轻松享受水果的美味。,2,1,1,2,2,2,2,1
红心柚就是比其他柚子好吃，肉多汁水多，皮还薄，直接用手拨开想剥橘子那样，个头也很大一个，果肉很甜，这个季节吃红心柚很好吃的。,1,2,1,2,2,2,2,1
宝贝收到啦，实物真的好看，价格非常实惠，强烈推荐这款，超级喜欢，口感没的说，苦中带甜的那种感觉。水份还很足。买九斤一次吃个够。,2,2,1,2,2,2,2,1
不甜死苦难吃死了，买了都丢了,2,2,2,2,2,2,2,1
第二次购买，又苦又涩。第一次买的味道还可以才买了第二次。看来对老买主不友好啊,2,2,2,2,2,2,2,0
太酸了，开了两个一点也不甜，水分倒是挺多。实在是酸的倒牙，吃不下了,1,2,2,2,2,2,2,1
水分充足不酸我喜欢值得购买,1,2,2,2,2,2,2,1
一堆垃圾客服服务极差,2,2,2,2,2,2,0,1
一星都不给，苦的还不售后。也没见过斤个那么大的红心柚，怪我贪便宜，真是没好货！客服也没谁了。直接丢垃圾桶了,2,2,2,2,2,2,2,0
柚子新鲜皮薄籽少，满满的汁水，不是很甜。,2,2,1,2,2,2,2,1
非常差，个个都是疤痕，还有沉疤烂疤一个个洞眼，不知道是什么东西戳破的。,2,2,2,2,2,2,2,0
这就是所谓的精选，无语了，品质太差！,0,2,2,2,2,2,2,1
水果还可以吧，挺新鲜的，水分多。,1,2,1,2,2,2,2,1
特别差，虚假宣传，说纯甜不酸，实际又酸又苦，跟客服反馈就叫我多放一段时间，放没多久就坏了，然后又说叫我榨汁喝，现在过了售后时间，不给处理，真的太了,2,2,2,2,2,2,2,0
一般吧谢谢快递师傅辛苦了,2,2,2,2,2,2,2,1
水分很足，好吃,2,2,2,2,2,2,2,1
柚子味道不错。,2,1,2,2,2,2,2,1
口味一言难尽，应该是采摘很久或去年的存货，也不怪商家，价钱摆在那里，是我侥幸了,2,2,2,2,2,2,1,0
汁水充足，酸甜可口。很满意哦！,2,2,2,2,2,2,2,1
一点不甜但是不苦就是没味儿不推荐！,2,2,2,2,2,2,2,1
柚子收到，物流较慢，红心柚品像还行，味道吃了在追评,1,2,2,2,2,0,2,2
非常好吃，水份非常足，不酸，没有一点酸味，很甜，皮非常薄，可以像剥橘子一样剥开。很不错。快递很快，从南方到北京也就三四天时间。,2,2,1,2,2,2,2,1
个头都还可以，差不多在个左右吧。大小均匀酸甜可口，甜大于酸。汁水非常非常非常多。外皮很薄的，物流配送也很快的，蛮好吃的,1,2,2,1,2,1,2,1
价格超级优惠！物流超级快！质量也非常不错！买了好多次了！家里人都喜欢吃！希望下次再搞活动！下次再来买！赞一个！比实体店便宜很多！,2,2,1,2,1,1,2,1
价格超级优惠！物流超级快！质量也非常不错！买了好多次！非常好吃！家里人都喜欢吃！比实体店便宜很多！希望下次再搞活动！下次再来！,2,2,1,2,1,1,2,1
又一次从这家店购买红心柚了，比上次的好一些，这次的水分很足，味道更甜，而且皮薄肉多，这次购买的真的很满意。卖家发货速度很快，物流很快，总体来说还不错，好评！,2,1,1,2,2,1,2,1
收到时快递箱子都压瘪了，还好打开没问题，看来柚子皮厚有韧性，耐压。份量足，打开了一个，水分挺大的，味道还可以，准备放几天再吃。,1,2,2,2,2,2,2,1
果不新鲜，产品不好,2,2,0,2,2,2,2,0
分量足，水分多，个子也比较大，就是不是很均匀。口感很好甜甜的，吃完后有一点点苦味，真正的是西柚的味道，很不错。福建源头产地发货，还是比较靠谱的！,1,1,1,1,2,1,2,1
第一次在京东买水果，同一天在两家店铺分别下单，各买了斤红心柚，两个都在同一地点发货，发货人也都是一样的，好巧，商品质量一样，都很好。发货连箱斤，我觉得很好，价格比我们这边卖的便宜，九斤大约个，皮很薄很薄，清甜，汁水足，发货很快，孩子很喜欢吃，很满意。,2,2,1,1,2,1,2,1
过去一直买那种大柚子，酸酸甜甜的，自从吃了这种黄金柚，便一下子爱上了这一口儿，虽然个儿不算大，但皮薄肉厚汁水多，真的太好吃了！,1,2,2,2,2,2,2,1
收到六个，个头不小，很新鲜。,2,2,1,1,2,2,2,1
非常难吃，又干又苦，一言难尽啊！,2,2,2,2,2,2,2,0
烂果。从下单到货大概天不烂才怪。有一个已经烂透，没来得及拍,2,2,0,2,2,2,2,0
红心柚已经收到了，物流有点慢，包装一般，红心柚还是蛮大的，不知道口感怎么样，期待着！,2,2,2,2,0,0,2,1
汁水多，口感甜。,2,1,2,2,2,2,2,1
第一次在京东购物给差评，明显的坏果，还发给购买人，商家,2,2,0,2,2,2,2,1
感觉还行，又买了一箱，斤个。,2,2,2,2,2,2,2,1
与图片天差地别,2,2,2,2,2,2,2,0
收到就打开了一个，感觉味甜水份很多，很好吃。,2,2,2,2,2,2,2,1
口感特别好，京东商品质量值得信赖。,2,1,2,2,1,2,2,1
好产品、好品质、好服务，宝贝确实值这个价钱，在这给商家点个赞物流很快，质感很好，很漂亮，很喜欢终于买到满意的商品了，超出期望，非常喜欢，身边的人都问我要链接正品，棒棒哒，价格很优惠，总而言之挺好的，还会再买,1,2,1,2,2,1,2,1
水分足可惜没啥味道,1,1,2,2,2,2,2,1
应该放了很久了，都有点变味了，还没上次在拼多的好。,2,2,2,2,2,2,2,0
没有一点点甜味，稍微有点酸，还带有一点点苦，难吃,2,2,2,2,2,2,2,0
黄金红心柚收到啦，水份多，好吃，快递也快！全五星好评！,2,2,2,2,2,2,2,1
买了就后悔，里面是白色的，不是金黄的，买斤，只给我发了三小个，有一个还是干瘪的，五斤都没有，不过店家服务态度还可以，我也就没多说啥了。,2,2,0,0,2,2,1,2
水份充足，第一次购买。感觉可以。,2,2,2,2,2,2,2,1
口味不错是我喜欢的那个口味,2,2,1,2,2,2,2,1
质量很好，买的很合我心意，棒棒哒！需要的亲们可以放心购买宝贝与描述基本一致，发货很快，值得一买，酸酸的，，不太甜，，,2,2,1,2,1,1,2,1
物流很快，包装完好无破损，一共个，价格还挺实惠的，多吃柚子好处多多，感觉不怎么甜，如果水分足点就更好了。,2,2,1,2,2,2,2,1
水分非常充足，比较清甜，发货的速度也比较快的呢。每一个都差不多大，味道也差不多，只有一个稍微有点苦。总体来说，还是非常值得推荐的呢！大家可以放心购买噢,1,2,1,2,2,2,2,1
一个个都蛮大的，差不多一斤一只，大小比较匀称。皮不薄，含水量高，新鲜度可以。口感清新，吃了比较解腻，也挺开胃的，价格略高,2,1,1,0,2,2,2,2
这款红心柚质量挺好的，也挺好吃的，要隔一段时间再吃，会更甜更好吃的，会回购的水果哦，营养价值比较高，红心柚的个头比较大，比较新鲜，也好保存，可以多买几箱,2,2,1,1,1,2,2,1
一斤一个柚子，个斤，大小差不多大，本人喜欢这款柚子，一次吃一只刚刚好。柚子水份充足，维生素含量丰富，每天一只补充能量，不错哦！,1,2,1,1,2,2,2,1
很新鲜，不错，点赞。,2,2,1,2,2,2,2,1
好大的果，整整个，看上去很新鲜，价格便宜，还包运费。,2,2,1,2,2,2,2,1
大大的个红心柚，吃起来很甜，汁水很多，棒棒的,2,1,2,2,2,2,2,1
特别重的一箱活动价格也很便宜值得一买抓紧团购双十一杀红眼了已经冲鸭,2,2,1,2,2,2,2,1
一半好的，一半不放久了有怪味的，网上买东西，总有些瑕砒的，虽然便宜，差品加起来，和实体店也差不多，体验感不好,2,2,2,2,2,2,2,1
收到货后试了一下，很不错，质量很好，值得拥有！五星好评！,2,2,1,2,1,2,2,1
口感不是很好，酸！,2,1,2,2,2,2,2,1
宝贝收到了，卖家发货很快，物流也很强大，客服态度极好，很有耐心，给人一种亲切感，非常喜欢。还有精美的包装，高端的氛围可以看出卖家非常细心。宝贝真的很好，和图片一致，没有区别，真的很物有所值。,2,2,2,2,1,1,1,1
个人觉得还是很不错的呢,2,2,1,2,2,2,2,1
一般，跟水果摊买的比水分差一点,2,2,2,2,2,2,2,0
口感好，吃起来水分很足！吃完回购！,2,1,2,2,2,2,2,1
果子形态均匀，月中也许买的早，甜度还差一点，月应该就很好吃了,2,0,2,2,2,2,2,1
有坏的！！,2,2,2,2,2,2,2,0
昨天晚上收到货，今天剖开尝尝，这个口感实在非常差，酸的完全不甜，跟卖家宣传完全不符。联系客服是否能退货，这家客服说生鲜不能退。我之前还买了寄给朋友，吃完这个我都感觉对不住朋友了,2,0,2,2,2,2,2,0
红心柚还可以，不是很甜，但是也不酸，水分挺足的,2,2,2,2,2,2,2,1
红心柚还是不错，口感也行。,2,2,1,2,2,2,2,1
水很多，皮也薄，但不算很甜,2,2,1,2,2,2,2,1
吃不习惯,2,2,2,2,2,2,2,1
大家自行看图，谨慎入坑,2,2,2,2,2,2,2,0
口感很差，皮厚水份不足，苦，不甜，应该是买过的质量最差的红心柚了,2,0,2,2,0,2,2,1
苦苦苦苦苦苦苦苦苦苦苦苦,2,2,2,2,2,2,2,0
很大个，比我手都大，水分很多，挺甜的好吃，没有坏的，一共个，称了一下kg，真不错,1,2,1,2,2,2,2,1
太超值了，有新鲜又多汁，一点也不酸，超满意！,2,2,1,2,2,2,2,1
就如商家描述的一样，超好吃而且水份好，个头挺大的比实体店划算多了，真心好,2,2,2,1,2,2,1,1
发货快，包装完好无损，柚子水分充足，很好吃。,1,2,2,2,1,1,2,1
性价比高，物流快。非常满意,2,2,1,2,2,1,2,1
爆汁很甜，皮很薄，超赞,2,2,1,2,2,2,2,1
红心柚个头较大、但皮很薄汁水丰富。很喜欢。,2,2,1,1,2,2,2,1
皮薄多汁，很不错,2,2,1,2,2,2,2,1
果子很好，大小均匀,2,2,2,1,2,2,2,1
水果都烂掉了,2,2,2,2,2,2,2,0
味道特苦，客服告诉我别吃膜，我用你告诉我不用吃膜，还告诉我榨汁喝，榨汁就不苦啦，我也是服了,2,2,2,2,2,2,2,1
总体来说还不错，味道纯正，只是包装有点散，不太适合长途跋涉。,2,1,1,2,2,2,2,1
商品收到了，使用下来感觉可以。,2,2,2,2,2,2,2,1
商品非常喜欢，已经多次回购,2,2,2,2,2,2,2,1
味道还行，有坏果,2,2,0,2,2,2,2,1
水份很足，不算，也不算甜，比较适合现在吃,2,2,2,2,2,2,2,1
不建议购买，不酸不甜，一点都没味道。不如水果店里卖的好吃,2,2,2,2,2,2,2,1
非常好吃，是我喜欢的水果,2,2,2,2,2,2,2,1
水份很足,2,2,2,2,2,2,2,1
好苦啊！我苦瓜都能出的，都觉得难以下咽,2,2,2,2,2,2,2,1
买回来感觉有点苦，等两天吃吃看,2,2,2,2,2,2,2,1
不好吃，两端干水，而且还没什么味道,2,2,2,2,2,2,2,1
口感不错，非常新鲜，甜度可以,2,1,1,2,2,2,2,1
柚子很新鲜，拿在手中沉甸甸的，证明水分十足，皮薄肉多，味道也不错啊,1,1,2,2,2,2,2,1
很划算,2,2,2,2,2,2,2,1
一共个，甜度和新鲜度一般，中规中矩吧,2,0,2,2,2,2,2,1
不够甜，分量不足。,2,2,2,0,2,2,2,0
个头大，味道不错,2,1,2,1,2,2,2,1
好吃，值得购买,2,2,2,2,2,2,2,1
有不新鲜的,2,2,0,2,2,2,2,1
清甜好吃，千万不要吃到一点皮，不然是苦的，只能吃果肉。,2,2,2,2,2,2,2,1
非常好吃，希望多做活动。,2,2,2,2,2,2,2,1
水份多，好吃，值得购买,2,2,2,2,2,2,2,1
红心柚质量一直不错微甜大品牌质量有保证价格实惠促销力度大，值得拥有,2,2,1,2,1,2,2,1
性价比高，继续购买，相信京东平台！！,2,2,1,2,2,2,2,1
好吃，实惠。放心购买吧,2,2,1,2,2,2,2,1
都不容易，也不好评一个很差的评价。确实很一般。,2,2,2,2,2,2,2,1
水果不错，新鲜，包装有点差，这个水果皮厚应该问题不大,2,2,1,2,0,2,2,2
价廉物美，味道也不错,2,1,2,2,2,2,2,1
很好哦,2,2,2,2,2,2,2,1
不好吃，没什么甜味。,2,2,2,2,2,2,2,0
除了特大个的味道稍差点，其他的都还不错。,2,0,1,2,2,2,2,2
没有烂果，味道不酸不甜,2,2,0,2,2,2,2,1
确实纯甜，一点不酸，挺好,2,2,2,2,2,2,2,1
一箱九个，有大有小,2,2,2,2,2,2,2,1
价格是真可以,2,2,2,2,2,2,2,1
味道不错，甜甜的,2,1,2,2,2,2,2,1
水分足，味道很好！,1,1,2,2,2,2,2,1
这红心柚子真好吃，不酸甜。物流快快递服务好，快递员都是送货上门。价格实惠，商家服务好,2,2,1,2,2,1,2,1
虽然不甜，但是水份很多，爱情的味道还不错,2,1,2,2,2,2,2,1
中,2,2,2,2,2,2,2,1
同一家店另一个链接是福建发货，这次是梅州发货，好像味道没啥区别，收到货个头有大有小，开了一个最小的，纯甜，果肉不苦不酸，瓣膜微苦。,1,2,2,2,2,2,2,1
很满意的一次购物，商家服务好，发货神速，物流也很给力，宝贝收到后非常喜欢，买得放心，用得安心,2,2,1,2,2,1,1,1
水分足，其它还好吧,1,2,2,2,2,2,2,1
不甜啊，一点都不甜，慎买,2,2,2,2,2,2,2,1
这红心柚口感不错，水份很足。,2,1,2,2,2,2,2,1
包装完好无损，红心柚品相好无坏果，非常满意！,2,2,0,2,1,2,2,2
水分足，很甜,1,2,2,2,2,2,2,1
非常喜欢很不错的一次购物体验有活动再买,2,2,2,2,2,2,1,1
水果很好很新鲜，性价比超高。,2,2,1,2,2,2,2,1
很甜，汁水饱满，甜中又带点苦。果肉很嫩，好吃,1,2,2,2,2,2,2,1
今天品尝了前两天送到的红心柚，质量不错，水份很足，好吃，是可以再次考虑购买的水果品种。,2,2,2,2,1,2,2,1
非常差，生的就发出来，酸酸的，一点汁水没有，干巴的。跟吃过的正宗红心柚完全不一样。,2,2,2,2,2,2,2,0
今天下单，很快就收到了，多次回购了。,2,2,2,2,2,2,1,1
包装完好，物流快，质量不错，秋季应季水果，健康营养，值得购买！,1,2,2,2,1,2,2,1
第二次买的就有酸味了，没有第一次买的那么甜那么好吃了,2,2,2,2,2,2,2,1
橙子真的很好吃，炖、烤、炒、煮、蒸都非常好吃，不过生吃更好，呵呵！,2,2,2,2,2,2,2,1
没收到,2,2,2,2,2,2,2,1
不错，公斤，还没吃，应该挺好吃,2,2,1,2,2,2,2,1
味道不错，价格不高,2,1,0,2,2,2,2,2
不酸但也不算甜，水分不足，只能算一般般吧。,0,2,2,2,2,2,2,1
感觉不太好吃，而且苦，体验非常差的一次购物,2,2,2,2,2,2,0,1
五斤只有四个，不太实惠,2,2,2,2,2,2,2,1
发货超级快，到货超级快，包装很精致，真的是开启了新世界的大门,2,2,2,2,1,1,2,1
挺好吃的，就看大家怎么选择了,2,2,2,2,2,2,2,1
味道一般，不是很甜，但是水份。,2,0,2,2,2,2,2,1
五斤四个，看着还不错，四个大小差别不大，每个一斤以上，四个四斤半这样吧，希望味道好,2,1,1,2,2,2,2,1
水分很好，还能保有新鲜度，价格实在优惠,1,2,1,2,2,2,2,1
不错。物美价廉。,2,2,1,2,2,2,2,1
蛮好的。柚子很新鲜，是好的一次购物。相信会做得越来越好。,2,2,1,2,2,2,2,1
好吃是好吃就是不怎甜，水份也很足,2,2,2,2,2,2,2,1
味道很好，大家都说好吃,2,1,2,2,2,2,2,1
服务很好，果子很靓,2,2,2,2,2,2,2,1
好新鲜，皮薄水分十足，超级实惠,1,2,1,2,2,2,2,1
非常好吃，日期新鲜，非常满意的一次购物,2,2,1,2,2,2,2,1
好吃，日期新鲜，水分足，非常满意的一次购物,1,2,1,2,2,2,2,1
酸酸甜甜，味道很好，新鲜，又便宜，营养又好，非常满意的一次购物,1,1,1,2,2,2,2,1
很新鲜，活肉厚实，一点也不酸，好吃,2,2,1,2,2,2,2,1
柚子水分充足，很甜好吃，个大，包装完好，很满意,1,2,2,2,1,2,2,1
非常好吃，水分很足，酸甜可口买值了！,2,2,2,2,2,2,2,1
柚子很新鲜，个头很大，份量足,1,2,2,1,2,2,2,1
火龙果收到了，品质一级棒，包装也不错，没有坏果，物流很快，而且价格合理，很实惠，喜欢的朋友下单咯,2,2,1,2,1,2,2,1
物流快，吃过了再买点。,2,2,2,2,2,1,2,1
红心柚今天收到了，一共个，都好大，没有坏果，红心柚新鲜，不错。,2,2,1,2,2,2,2,1
十几元买了九斤大果，水果新鲜，以前买过，口感喜欢，这次应该也不会让人失望的,2,1,1,2,2,2,2,1
物流快没等太久就收到货了。每个果都是g以上。总克总也在以上。很良心的卖家。以后有机会再回购。,2,2,2,2,2,2,1,1
刚刚收到快递，就迫不及待的打开了，皮很薄，挺甜的，水特别多，还赠送一个榨汁工具，薅的羊毛，非常便宜，四个也不小，还会光顾，也推荐给大家！！！,2,2,1,2,2,2,2,1
真的太甜了！香甜多汁！！份量十足！！没想到商家太给力了，直接发了四个！！！确实太划算了，必须推荐，下次一定还要购买！！,2,2,2,2,2,2,1,1
红心柚没啥问题，挺好的，下亟待解决的就顶焦度计就顶焦度计的亟待解决的巨型回电不舍过实物地租呜呜好都觉得很深,2,2,2,2,2,2,2,1
一箱八个吧，味道还行，但是感觉没有去年买的甜，不过不是一个牌子，总体还可以，孩子还挺爱吃的，也好剥，适合现在这个季节吃。,2,2,2,2,2,2,2,1
口感十分香甜适口，而且价格也不贵哦，更妙的是，味道倍儿棒开胃爽口之余，还能享受到丰富的滋味。果子还特别新鲜，一点坏的都没有发现。真是太好了。,2,1,1,2,2,2,2,1
这款红心柚真的很好吃水份充足也比较好剥皮关键是皮也很薄有一点淡淡的苦味但是小朋友都很喜欢下单第二天就能收到很是方便,2,2,1,2,2,2,2,1
红心柚收到了，打开尝了一个，很甜，汁多，味道鲜美，比起那些又酸又苦的西柚来说，味道不知要好多少，物流也很快，会回购，推荐购买。,2,1,2,2,2,1,2,1
第二次购买了，一下子买了两箱，味道特别好吃，水分很大，快递速度挺快的，价格不贵，个头均匀，每箱个，京东自营的，品质放心！,1,1,1,1,2,2,2,1
京东自营的水果质量有保障，这款红心柚水分特别的多，家里的大小朋友都和喜欢吃，红心柚一点都不酸超级的甜，满满的维生素c补充。京东服务好。,1,2,2,2,1,2,2,1
水分足，个头大，很新鲜，微苦口感,1,2,1,1,2,2,2,1
很新鲜，个头也不小，微苦水分足,1,2,1,1,2,2,2,1
水分很足，很新鲜，微苦的口感,2,1,1,2,2,2,2,1
红心柚新鲜度一般，偏软，有点干，一箱五个,2,2,2,2,2,2,2,1
皮薄，肉厚，水分足。,1,2,2,2,2,2,2,1
两种不同包装，感觉不是同一个水果供应商，给家里买的，第一次是甜柚鲜，蓝色包装家里说很好吃，所以又下了一单，后面的变成信琦果业，黄色包装，口感没第一次的好，还有点苦,2,2,2,2,1,2,2,0
终于收到货了，非常非常喜欢，精致漂亮，已经被很多人夸了，真的太开心了，已经是他家的忠实粉丝了，以后还会继续买买买的,2,2,1,2,2,2,2,1
榨汁好喝,2,2,2,2,2,2,2,1
爸妈喜欢吃，双十一价格美丽，到货还可以！,2,2,1,2,2,2,2,1
个头很大，还不错,2,2,1,1,2,2,2,1
一如既往的支持和信赖京鲜生，完美的品质和合理的价格值得消费者购买。我这是今年双十一买的第七箱了，很喜欢吃红心柚，汁水丰满，微酸带甜，很棒的口感，超爱。,1,1,1,2,2,2,2,1
到货很快，味道不错很新鲜,2,1,1,2,2,2,2,1
非常好吃！！！,2,2,2,2,2,2,2,1
很好吃很甜汁水多爱吃,2,2,2,2,2,2,2,1
不错不错，味道好极了,2,1,1,2,2,2,2,1
水果很新鲜，味道很好的,2,1,1,2,2,2,2,1
京东自营的这款红心柚真的好好吃，酸甜可口,2,2,2,2,2,2,2,1
这个红心柚真的不错，水分充足又有一点甜味，对于血糖高高的人来说很适合吃，用来渣汁分离很不错的商家又松了一个简易的渣汁小工具，不错使用也方便携带,1,2,2,2,2,2,1,1
红心柚的水分超级多，小朋友都特别的爱吃，红心柚个头大小也合适，每次可以吃完一个，柚子特别的甜，满满的维生素c，太喜欢这个红心柚了。,1,2,2,2,2,2,2,1
这个包装好少女心啊！一箱里面大概七八个红心柚，水分特别足，是吃的时候汁水流到手上的程度，联系用布垫着吃，不然不好清理！很甜！,1,2,2,2,2,2,2,1
京鲜生红心柚粒装礼盒单果gg红心柚很新鲜无坏果不是很甜有股特别的清香味很好吃京东购物安心又实惠,2,2,1,2,2,2,2,1
好吃，终于收到我需要的宝贝了，东西很好，价美物廉，谢谢掌柜的。说实在，这是最让我满意的一次购物，下次需要的话我还会再来。,2,2,2,2,2,2,2,1
g一个，五斤应该个吧，收到了个还是叮咚买菜便宜，块两个,2,2,2,2,2,2,2,0
首先物流相当不错，快递员人很好，京东快递很快，第二天就到了第一次买红心柚，被惊艳到了，非常多的水，并且非常的甜，也非常好剥皮爱了爱了,2,2,2,2,2,1,2,1
京东快递真的太快了，昨天晚上点左右刚下单，今天上午就到了，神速啊！特别喜欢红心柚，以前在京东生鲜买过好几箱，品质很不错。特意等新鲜的上市再对比一下品质是否降质。,1,2,1,2,2,2,1,1
很好的红心柚，品质很好，值得购买，京东自营，渠道可靠，品质值得信赖，活动力度很大，价格实惠，发货及时，快递很快，快递员送货上门很方便，服务态度很好。,1,2,1,2,2,1,1,1
大部分时间都是在京东上购物，省钱省事省力气，就比如说这款产品，质量好，价钱省一半，性价比真的很高，产品一般都还是很好的，和超市和门店卖的品质是一样的，家人都很喜欢，真的不错，售后服务一般也是不错的，好评满满的,1,2,1,2,1,2,2,1
非常感谢京东，太漂亮了，太好看了，蛮好的，跟实体店一样，穿上也好看，太漂亮了，，咋那么好看呢，从来没看到过这么好看的东西，质量也好,2,2,1,2,0,2,2,2
还不错，送了榨汁的小东西，一个可以榨一杯，孩子喜欢喝,2,2,1,2,2,2,2,1
京东自营的水果还是值得信赖的，价格便宜，果品新鲜,2,2,1,2,2,2,2,1
真的很好吃，下次还会继续,2,2,2,2,2,2,2,1
青皮的确实比黄皮好吃太多哈！,2,2,2,2,2,2,2,1
好吃得不要不要，小朋友一天一个榨汁喝，清甜爽口，新鲜多汁。又回购了两箱。,2,2,1,1,2,2,2,1
五个，每个都很大个，皮薄汁多,2,2,2,2,2,2,2,1
和超市买的差不多，很嫩，汁水很多，很好吃（随意配图哈哈哈，东西吃完了拍不了了）,2,2,2,2,2,2,2,1
有一个坏掉了,2,2,2,2,2,2,2,0
好吃水份多好吃,2,2,2,2,2,2,2,1
东西很喜欢，质量也很好的，这个价格能买到是真的很划算东西很喜欢，质量也很好的，这个价格能买到是真的很划算,2,2,2,2,1,2,2,1
收到了三个黄胖胖，还是羡慕人家有四五个的,2,2,2,2,2,2,2,1
就这，什么情况。烂了也发,2,2,2,2,2,2,2,0
果子不怎么滴。辜负了,2,2,2,2,2,2,2,0
水分好多，又甜又好吃，物美价廉,1,2,2,2,2,2,2,1
心仪已久，果断下手，用过之后感觉很不错，是正品，快递也很给力，果然名副其实东西已经收到！手感不错！用料扎实！质量很好！平常用基本没有问题！,2,2,1,2,1,2,2,1
京东的配送速度是不是全网第一，又快品质又好，质量还某保证，价格也是全网最低价了吧，售后还让你放心，不满意直接就给你退，你还想咋滴，这样的服务不发财谁发财，放心大胆的去买吧，质量杠杠的,1,2,1,2,1,2,2,1
五个，一个一斤多，挺新鲜的还没吃,2,2,1,2,2,2,2,1
这个柚子不错，水分特别足，榨汁喝正正好，真的非常不错的呢！京东快递,1,2,2,2,2,2,2,1
价格合理，很新鲜，每一个个头儿都很大，分量十足。水分充足，口感酸酸甜甜，大人孩子都喜欢吃，这个价格还是很划算的，推荐购买。很满意。,1,1,1,2,2,2,2,1
葡萄又收到了，是在京东购物平台自营商铺上购买的。这一次就买了两箱，总体来说以前吃的感觉都还是很不错的，不知道这次买的味道怎么样，等吃过后再来追评，基于对京东的认可，习惯性的给予好评。,2,2,1,2,2,2,2,1
这次的红心柚个头非常大摸上去感觉水分挺充足的，还没有来得及吃，希望是好的，目前在京东上买水果还没有才过来，价格也还算合适,1,2,2,2,2,2,2,1
包装很完美，颜值很高，感觉物超所值！客服也非常耐心细致，发货快物流给力，以后还会再来！赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞,2,2,2,2,1,1,1,1
宝贝很好，不得不说，客服态度也太好了吧！尺寸刚刚好，质量也非常好，店家的包装太用心了，值得推荐！性价比非常高，可以放心购买，做工非常精致，值得购买！趁着优惠，赶紧入手，是正品，包装也非常的好，没有破损，质量也是没得说，棒,2,2,1,2,1,2,1,1
京鲜生红心柚粒装礼盒单果gg非常新鲜没有坏果这次买了送老人不太甜汁水多非常好京东购物安心又实惠,2,2,1,2,2,2,2,1
这款红心柚汁水真的很足，一箱有十几个，每一个都包装精美，还送了一个榨汁的小工具，一天一个一下子就吃完了，皮也很薄，不苦，没有怪味道，好吃，会回购,2,1,1,2,1,2,2,1
质量很过关，品质有保障，相当不错的选择，好多朋友看我用都想买，我都推荐了物流超级超级快！质量也非常不错，的确物有所值质量很过关，品质有保障，相当不错的选择，好多朋友看我用都想买，我都推荐了,2,2,2,2,1,1,2,1
很好，意想不到的，没想到会有这么多个，快递到了就去取回来了，打开太满意了，皮薄汁水多，口感甘甜，看起来好新鲜啊，太棒了非常满意,2,1,1,2,2,2,2,1
红心柚个头很大，味道非常好，一点也不苦，一篇买的别的家的有点发苦这个一点也不，总的来说还是很好的，再次还会再买的，好的好,2,1,2,1,2,2,2,1
红心柚收到了，是在京东。购物平台自营商铺上购买的。不过跟非精品看起来区别也不是很大，所以说有的时候他们的分类标准真的搞不清楚。等着一会儿打开。品尝一下，就知道味道上有什么不同了。,2,2,2,2,2,2,2,1
用来压果汁，单吃很苦,2,2,2,2,2,2,2,1
不错，水分很足，价格便宜,2,2,1,2,2,2,2,1
自己对克重的感觉太不敏感了，克，打开包装的一瞬间感觉像是买了根小冰棍，真的很迷你,2,2,2,2,1,2,2,1
非常喜欢吃各种柚子，这次到的红心柚品质可以的，个头大小也行，味道适中，不是特别甜，由于光享受美味了，忘了拍照，老板还赠送了手动榨汁器，水分足，一个柚子能炸出满满一大杯（ml）总体好评，唯一美中不足的是，我买完就降价了,1,1,2,1,2,2,2,1
三种水果都还不错，配送速度快,2,2,1,2,2,2,2,1
不错很多汁水很好吃,2,2,1,2,2,2,2,1
好吃的柚子，已经是第二次购买了，每次一个不多不少，推荐,1,2,2,2,2,2,2,1
水分充足酸甜合适，新鲜饱满,1,2,1,2,2,2,2,1
不错，很好吃。大家都爱吃。价格也不贵。,2,2,1,2,2,2,2,1
口味还可以。乘着便宜买的,2,2,2,2,2,2,2,1
味道酸甜，汁水多多，补充维生素d好选择，价格比较优惠,2,2,1,2,2,2,2,1
超级好吃，味道很正，强烈推荐，要回购了,2,2,2,2,2,2,2,1
